payment_id,order_id,payment_date,amount,payment_method,payment_status
585,585,2024-08-25,2020.46,credit_card,completed
586,586,2026-05-06,5619.71,bank_transfer,completed
587,587,2024-10-06,3646.08,credit_card,completed
588,588,2026-03-16,549.6,bank_transfer,completed
589,589,2024-08-24,2038.16,credit_card,failed
590,590,2025-08-03,1568.35,paypal,completed
591,591,2025-09-15,8733.86,credit_card,completed
592,592,2025-07-23,3412.18,credit_card,failed
593,593,2026-06-11,6531.29,bank_transfer,completed
594,594,2025-05-05,2785.64,paypal,completed
595,595,2025-08-16,3111.14,credit_card,failed
596,596,2024-11-12,2539.92,credit_card,completed
597,597,2025-03-25,3674.06,credit_card,completed
598,598,2026-01-02,3619.62,paypal,completed
599,599,2024-12-30,2641.76,credit_card,completed
600,600,2025-07-30,3284.24,credit_card,failed
601,601,2025-12-09,3438.64,paypal,completed
602,602,2025-04-26,5627.02,credit_card,completed
603,603,2025-08-15,6406.88,paypal,completed
604,604,2025-10-19,4851.19,paypal,completed
605,605,2024-11-22,2462.21,paypal,completed
606,606,2026-02-14,1190.43,credit_card,completed
607,607,2025-06-05,4420.13,credit_card,completed
608,608,2024-10-31,55.09,credit_card,completed
609,609,2025-07-12,2502.22,credit_card,completed
610,610,2025-01-29,3691.45,paypal,completed
611,611,2026-01-23,4821.09,credit_card,completed
612,612,2025-09-07,2805.16,paypal,completed
613,613,2025-08-04,164.64,paypal,completed
614,614,2025-11-29,3948.75,bank_transfer,completed
615,615,2025-11-09,5020.57,paypal,completed
616,616,2026-08-17,7026.26,bank_transfer,completed
617,617,2024-10-28,5453.33,credit_card,completed
618,618,2025-06-02,5621.74,credit_card,failed
619,619,2025-08-09,7045.6,credit_card,completed
620,620,2026-01-08,4640.96,credit_card,completed
621,621,2025-12-05,2978.96,credit_card,failed
622,622,2026-02-24,2600.42,credit_card,refunded
623,623,2026-07-06,4980.51,credit_card,failed
624,624,2025-11-04,7897.88,paypal,failed
625,625,2025-08-17,1721.16,credit_card,refunded
626,626,2026-07-12,5862.88,credit_card,completed
627,627,2025-12-12,1447.04,paypal,completed
628,628,2025-02-09,4554.51,bank_transfer,refunded
629,629,2025-03-07,3189.19,credit_card,completed
630,630,2026-01-22,4460.7,credit_card,completed
631,631,2025-03-15,4184.06,credit_card,completed
632,632,2026-04-08,4799.55,paypal,completed
633,633,2025-06-05,2018.97,credit_card,completed
634,634,2026-03-20,1353.8,paypal,completed
635,635,2026-08-15,7256.41,paypal,completed
636,636,2026-03-13,697.28,credit_card,completed
637,637,2024-09-23,3300.0,credit_card,failed
638,638,2026-07-30,637.66,paypal,completed
639,639,2025-06-23,991.97,paypal,completed
640,640,2025-06-07,758.15,credit_card,completed
641,641,2025-12-20,4048.64,credit_card,completed
642,642,2025-02-18,1537.8,credit_card,completed
643,643,2025-06-14,3169.54,credit_card,completed
644,644,2025-09-16,3889.67,paypal,completed
645,645,2025-11-13,2487.07,credit_card,completed
646,646,2026-03-18,1978.88,credit_card,refunded
647,647,2025-08-03,1271.75,credit_card,completed
648,648,2025-01-19,687.6,credit_card,completed
649,649,2025-01-16,1760.17,credit_card,completed
650,650,2026-08-12,317.93,credit_card,completed
651,651,2025-05-17,5125.02,credit_card,completed
652,652,2025-04-17,2294.81,credit_card,completed
653,653,2025-09-17,1105.37,credit_card,completed
654,654,2025-10-24,3960.18,credit_card,completed
655,655,2025-12-22,6444.47,paypal,completed
656,656,2025-10-12,2311.55,paypal,completed
657,657,2025-03-31,6119.34,credit_card,completed
658,658,2025-09-27,210.25,credit_card,completed
659,659,2026-05-15,4366.76,credit_card,completed
660,660,2024-09-20,7268.7,paypal,completed
661,661,2026-03-07,1033.95,credit_card,completed
662,662,2026-01-09,4859.4,credit_card,failed
663,663,2025-04-22,4635.08,paypal,completed
664,664,2026-03-27,1797.8,credit_card,completed
665,665,2024-11-11,3490.9,credit_card,completed
666,666,2025-11-15,6270.75,credit_card,completed
667,667,2026-07-04,1498.48,credit_card,completed
668,668,2025-04-06,4732.58,credit_card,failed
669,669,2026-07-25,6557.41,bank_transfer,completed
670,670,2025-08-01,6413.16,paypal,completed
671,671,2025-07-22,577.68,credit_card,completed
672,672,2026-08-21,4030.26,credit_card,completed
673,673,2025-11-30,4773.8,credit_card,completed
674,674,2026-01-23,1854.28,credit_card,completed
675,675,2026-07-22,1001.78,paypal,completed
676,676,2025-04-20,6180.74,bank_transfer,completed
677,677,2026-02-20,2996.47,credit_card,completed
678,678,2024-12-21,1339.36,credit_card,completed
679,679,2026-08-05,483.66,credit_card,completed
680,680,2024-11-24,4862.87,credit_card,failed
681,681,2025-10-02,873.75,credit_card,completed
682,682,2025-11-23,2103.73,paypal,completed
683,683,2024-09-09,1631.85,bank_transfer,completed
684,684,2024-10-09,4028.32,credit_card,completed
685,685,2024-11-26,2659.44,credit_card,completed
686,686,2026-08-16,567.75,paypal,completed
687,687,2024-11-20,1250.08,credit_card,completed
688,688,2026-07-27,950.68,credit_card,completed
689,689,2026-07-26,2800.48,credit_card,completed
690,690,2026-04-05,61.92,bank_transfer,completed
691,691,2025-09-08,2389.83,bank_transfer,completed
692,692,2026-01-22,5236.89,paypal,completed
693,693,2025-07-04,3357.99,credit_card,completed
694,694,2025-03-05,1354.41,credit_card,completed
695,695,2025-09-09,7056.43,credit_card,completed
696,696,2026-05-11,7329.14,paypal,completed
697,697,2025-04-13,2872.92,credit_card,completed
698,698,2025-08-06,4105.27,paypal,completed
699,699,2026-01-09,1702.6,credit_card,completed
700,700,2024-12-18,2867.09,credit_card,completed
701,701,2025-02-18,6026.84,credit_card,failed
702,702,2026-05-21,2160.78,credit_card,completed
703,703,2026-02-08,2716.05,credit_card,completed
704,704,2026-06-04,3651.93,credit_card,completed
705,705,2026-06-08,559.35,credit_card,completed
706,706,2025-03-13,897.2,credit_card,completed
707,707,2025-07-15,4822.21,credit_card,completed
708,708,2024-09-19,332.15,credit_card,completed
709,709,2025-09-21,2669.43,credit_card,completed
710,710,2025-06-23,7526.4,credit_card,failed
711,711,2026-03-13,1490.0,credit_card,completed
712,712,2026-02-19,1224.22,paypal,completed
713,713,2024-12-01,1631.76,paypal,completed
714,714,2025-08-09,1273.96,credit_card,failed
715,715,2026-06-15,5011.21,paypal,completed
716,716,2025-05-03,2555.96,credit_card,completed
717,717,2024-11-01,2954.7,bank_transfer,completed
718,718,2025-03-27,4890.57,credit_card,completed
719,719,2024-12-05,1387.5,credit_card,completed
720,720,2024-12-23,3716.28,credit_card,completed
721,721,2025-08-28,822.7,paypal,completed
722,722,2025-11-25,212.42,paypal,completed
723,723,2026-06-11,777.94,credit_card,refunded
724,724,2026-06-03,3427.56,credit_card,completed
725,725,2025-07-27,931.42,credit_card,completed
726,726,2025-08-06,6618.35,bank_transfer,completed
727,727,2024-10-23,5684.26,credit_card,completed
728,728,2026-05-25,3192.93,paypal,completed
729,729,2024-09-20,2199.79,credit_card,completed
730,730,2026-05-17,1637.66,credit_card,completed
731,731,2025-07-08,868.38,credit_card,completed
732,732,2025-08-20,538.46,bank_transfer,completed
733,733,2025-05-31,601.96,credit_card,completed
734,734,2025-10-09,2444.88,credit_card,completed
735,735,2025-09-30,3535.99,credit_card,completed
736,736,2025-03-26,3338.38,credit_card,completed
737,737,2025-09-07,2830.88,bank_transfer,completed
738,738,2026-06-26,958.08,paypal,completed
739,739,2024-11-27,5952.03,credit_card,completed
740,740,2025-05-02,5192.31,credit_card,completed
741,741,2026-06-27,4873.89,bank_transfer,failed
742,742,2026-04-11,3984.08,credit_card,completed
743,743,2026-08-11,2647.28,credit_card,failed
744,744,2025-04-02,55.09,credit_card,completed
745,745,2025-02-26,3719.79,credit_card,completed
746,746,2025-10-15,2814.96,credit_card,completed
747,747,2025-04-23,4222.9,credit_card,completed
748,748,2025-01-26,5132.66,credit_card,completed
749,749,2025-03-11,5176.92,bank_transfer,completed
750,750,2025-06-30,5458.65,credit_card,completed
751,751,2026-04-27,2498.21,credit_card,completed
752,752,2025-12-17,1625.32,credit_card,completed
753,753,2025-02-07,150.24,credit_card,completed
754,754,2026-05-16,550.4,paypal,completed
755,755,2025-10-06,1409.28,credit_card,completed
756,756,2025-02-16,643.82,bank_transfer,completed
757,757,2025-02-01,5292.78,paypal,completed
758,758,2025-09-04,5063.24,credit_card,completed
759,759,2025-01-18,3333.48,credit_card,completed
760,760,2026-07-05,4028.01,credit_card,completed
761,761,2025-12-07,4186.47,paypal,completed
762,762,2026-04-24,1822.05,credit_card,completed
763,763,2025-08-23,3094.32,credit_card,completed
764,764,2025-06-30,2550.72,paypal,completed
765,765,2025-10-14,3717.34,paypal,refunded
766,766,2026-05-09,5130.53,credit_card,completed
767,767,2025-10-25,4694.92,credit_card,completed
768,768,2025-04-04,979.18,paypal,completed
769,769,2025-05-12,900.11,credit_card,refunded
770,770,2025-09-08,4491.8,paypal,completed
771,771,2026-07-21,1455.92,credit_card,completed
772,772,2025-03-14,395.65,credit_card,completed
773,773,2025-11-07,3344.75,credit_card,completed
774,774,2026-05-09,5365.24,credit_card,completed
775,775,2025-03-13,2490.35,credit_card,completed
776,776,2024-10-03,2318.25,paypal,completed
777,777,2026-08-03,4392.36,bank_transfer,completed
778,778,2025-07-14,1110.04,credit_card,completed
779,779,2026-07-25,5163.65,paypal,completed
780,780,2024-12-14,1852.25,credit_card,completed
781,781,2025-12-10,1751.83,credit_card,completed
782,782,2024-09-13,5109.44,bank_transfer,completed
783,783,2026-05-26,1759.46,paypal,completed
784,784,2026-01-07,5686.4,paypal,completed
785,785,2026-05-21,2916.02,credit_card,completed
786,786,2024-08-24,5452.33,credit_card,completed
787,787,2025-12-30,1439.81,bank_transfer,completed
788,788,2025-01-01,3565.6,credit_card,completed
789,789,2024-12-30,4070.66,credit_card,completed
790,790,2025-08-06,6175.14,credit_card,completed
791,791,2025-03-05,4433.6,bank_transfer,completed
792,792,2024-10-18,710.49,paypal,completed
793,793,2026-04-12,1807.06,credit_card,completed
794,794,2025-11-29,1201.25,credit_card,completed
795,795,2025-08-13,1686.04,paypal,completed
796,796,2024-10-14,5024.55,paypal,completed
797,797,2026-06-10,1049.19,credit_card,completed
798,798,2025-03-26,5470.3,paypal,completed
799,799,2024-09-20,6432.46,paypal,completed
800,800,2025-04-26,6788.62,bank_transfer,completed
801,801,2025-08-02,1983.63,credit_card,failed
802,802,2026-08-05,958.08,credit_card,completed
803,803,2025-12-04,915.15,credit_card,failed
804,804,2024-12-14,1577.0,bank_transfer,refunded
805,805,2025-07-18,2316.04,credit_card,completed
806,806,2026-04-30,875.35,paypal,completed
807,807,2024-09-16,648.72,paypal,completed
808,808,2026-04-24,3447.22,credit_card,completed
809,809,2026-03-14,3867.85,credit_card,completed
810,810,2025-02-24,4426.37,paypal,completed
811,811,2024-12-19,2439.56,paypal,completed
812,812,2025-02-21,118.69,credit_card,completed
813,813,2024-09-11,1229.16,credit_card,completed
814,814,2025-10-18,2923.64,credit_card,failed
815,815,2025-08-03,6585.8,paypal,completed
816,816,2025-08-15,4445.73,paypal,completed
817,817,2024-12-08,3771.53,credit_card,completed
818,818,2025-04-14,1952.44,credit_card,completed
819,819,2026-04-15,287.78,credit_card,completed
820,820,2025-02-06,5055.87,credit_card,completed
821,821,2025-04-20,1723.28,credit_card,completed
822,822,2025-02-20,3546.35,credit_card,completed
823,823,2025-07-16,974.14,credit_card,completed
824,824,2025-02-04,4041.22,credit_card,completed
825,825,2025-08-21,2940.77,credit_card,completed
826,826,2024-10-20,171.92,credit_card,completed
827,827,2026-04-20,2468.73,paypal,completed
828,828,2024-12-12,5867.3,paypal,completed
829,829,2024-11-19,3186.58,bank_transfer,completed
830,830,2025-10-29,372.9,credit_card,completed
831,831,2025-09-11,4018.95,paypal,completed
832,832,2026-06-05,5101.43,credit_card,completed
833,833,2025-03-21,5647.91,paypal,failed
834,834,2024-08-23,1262.77,paypal,completed
835,835,2024-10-09,4711.64,credit_card,completed
836,836,2025-02-04,1937.42,credit_card,completed
837,837,2026-04-29,2244.84,paypal,completed
838,838,2026-07-11,4231.02,credit_card,completed
839,839,2025-08-09,3633.73,credit_card,completed
840,840,2026-07-31,1613.17,credit_card,completed
841,841,2026-04-18,761.97,paypal,completed
842,842,2026-02-25,4936.98,paypal,completed
843,843,2026-07-26,5501.29,credit_card,completed
844,844,2026-06-12,4736.96,credit_card,completed
845,845,2025-12-23,5353.69,credit_card,completed
846,846,2025-11-14,3123.34,paypal,completed
847,847,2026-07-02,2662.97,paypal,completed
848,848,2026-04-10,3721.38,credit_card,completed
849,849,2025-02-13,6525.18,credit_card,failed
850,850,2025-03-31,940.83,credit_card,completed
851,851,2026-04-27,3871.11,credit_card,completed
852,852,2025-05-09,4747.43,paypal,completed
853,853,2024-09-01,2064.79,credit_card,completed
854,854,2026-08-12,3318.55,credit_card,failed
855,855,2024-08-30,2686.08,credit_card,completed
856,856,2024-10-27,2069.24,credit_card,completed
857,857,2026-03-22,4021.17,paypal,completed
858,858,2025-05-01,1069.04,credit_card,completed
859,859,2026-06-03,4527.04,credit_card,completed
860,860,2025-11-28,316.56,credit_card,completed
861,861,2025-09-17,2641.89,credit_card,completed
862,862,2026-06-01,5619.25,credit_card,completed
863,863,2025-12-15,6278.45,credit_card,completed
864,864,2026-05-08,3644.24,credit_card,completed
865,865,2026-08-08,324.83,credit_card,completed
866,866,2026-01-03,5370.54,credit_card,completed
867,867,2025-08-21,1423.65,paypal,completed
868,868,2025-04-27,1702.65,credit_card,completed
869,869,2026-05-21,3228.78,credit_card,completed
870,870,2024-10-19,896.16,credit_card,completed
871,871,2025-08-01,3028.17,credit_card,completed
872,872,2026-03-26,4807.92,credit_card,completed
873,873,2024-09-13,2469.24,credit_card,completed
874,874,2024-08-29,1141.45,credit_card,completed
875,875,2026-06-12,2432.54,paypal,completed
876,876,2026-05-20,2731.74,credit_card,completed
877,877,2025-07-10,3837.3,credit_card,completed
878,878,2026-05-14,1900.42,credit_card,completed
879,879,2025-01-12,1711.13,bank_transfer,failed
880,880,2024-12-16,4346.9,paypal,completed
881,881,2025-07-23,3777.11,credit_card,completed
882,882,2026-04-19,666.93,paypal,completed
883,883,2024-08-28,867.12,credit_card,completed
884,884,2024-11-18,1363.18,paypal,completed
885,885,2026-08-21,1572.75,credit_card,completed
886,886,2026-07-16,2144.26,credit_card,completed
887,887,2024-10-17,1727.09,credit_card,completed
888,888,2024-10-28,4178.41,paypal,completed
889,889,2026-01-04,5748.84,credit_card,completed
890,890,2024-12-08,1338.34,credit_card,completed
891,891,2024-10-26,374.69,credit_card,completed
892,892,2025-12-29,5356.17,credit_card,completed
893,893,2026-01-16,2709.89,paypal,completed
894,894,2025-08-13,2687.97,bank_transfer,completed
895,895,2024-10-30,1583.85,credit_card,completed
896,896,2025-06-25,4173.73,credit_card,completed
897,897,2026-01-21,1639.94,bank_transfer,completed
898,898,2026-01-08,26.75,credit_card,failed
899,899,2026-02-02,2962.43,credit_card,completed
900,900,2025-06-22,1861.82,credit_card,completed
901,901,2025-06-11,3896.23,credit_card,completed
902,902,2026-01-06,2868.97,bank_transfer,refunded
903,903,2025-09-04,4870.1,credit_card,completed
904,904,2025-03-07,3116.28,credit_card,completed
905,905,2024-09-05,1102.29,paypal,completed
906,906,2024-12-02,2964.91,credit_card,completed
907,907,2026-03-20,5471.8,credit_card,completed
908,908,2025-06-10,2486.65,credit_card,refunded
909,909,2025-01-19,201.8,credit_card,completed
910,910,2024-11-11,241.47,credit_card,completed
911,911,2025-11-02,393.42,credit_card,completed
912,912,2026-05-16,5583.93,paypal,completed
913,913,2025-11-11,3158.72,credit_card,completed
914,914,2024-12-16,5242.83,credit_card,completed
915,915,2025-09-11,974.49,credit_card,completed
916,916,2025-01-04,2548.94,credit_card,failed
917,917,2024-11-07,7085.15,credit_card,completed
918,918,2024-11-27,3392.54,credit_card,completed
919,919,2024-12-01,2382.76,paypal,completed
920,920,2026-07-30,223.65,credit_card,completed
921,921,2025-02-14,5382.64,credit_card,failed
922,922,2025-05-19,4393.77,bank_transfer,completed
923,923,2024-12-15,3409.67,credit_card,completed
924,924,2025-01-04,4172.97,credit_card,completed
925,925,2026-05-16,4662.63,credit_card,completed
926,926,2024-12-18,983.1,credit_card,failed
927,927,2026-04-19,7013.41,paypal,failed
928,928,2026-06-09,4820.05,credit_card,completed
929,929,2024-10-12,700.42,credit_card,completed
930,930,2025-01-04,3212.1,credit_card,completed
931,931,2024-09-25,1730.85,credit_card,completed
932,932,2025-02-01,588.68,paypal,completed
933,933,2024-12-11,4775.27,paypal,refunded
934,934,2024-12-13,1243.28,paypal,completed
935,935,2026-01-18,5260.72,credit_card,failed
936,936,2026-07-02,2661.03,paypal,completed
937,937,2026-08-21,2571.69,credit_card,completed
938,938,2026-04-23,995.27,paypal,completed
939,939,2024-12-18,813.12,credit_card,completed
940,940,2026-08-19,3929.37,credit_card,completed
941,941,2026-03-05,479.18,credit_card,completed
942,942,2025-10-23,5809.27,credit_card,completed
943,943,2025-12-03,5859.43,credit_card,completed
944,944,2024-08-21,3820.25,credit_card,completed
945,945,2026-02-07,1195.5,paypal,failed
946,946,2025-02-22,5204.6,credit_card,completed
947,947,2025-10-03,3106.6,credit_card,completed
948,948,2026-03-23,2971.94,credit_card,completed
949,949,2026-04-18,883.21,bank_transfer,completed
950,950,2026-02-25,3550.21,credit_card,completed
951,951,2026-07-21,3850.34,credit_card,completed
